Home Team,Home Score,Away Team,Away Score,Match Date
Lille,1,Monaco,4, Saturday 10th September 2016.
Lorient,0,Nancy,2, Saturday 10th September 2016.
Paris Saint-Germain,1,St Etienne,1, Friday 9th September 2016.
Bordeaux,1,Nantes,0, Sunday 28th August 2016.
St Etienne,0,Toulouse,0, Sunday 28th August 2016.
Monaco,3,Paris Saint-Germain,1, Sunday 28th August 2016.
Dijon,4,Lyon,2, Saturday 27th August 2016.
Caen,2,Bastia,0, Saturday 27th August 2016.
Metz,2,Angers,0, Saturday 27th August 2016.
Montpellier,1,Rennes,1, Saturday 27th August 2016.
Nancy,0,Guingamp,2, Saturday 27th August 2016.
Nice,1,Lille,1, Saturday 27th August 2016.
Marseille,2,Lorient,0, Friday 26th August 2016.
Guingamp,2,Marseille,1, Sunday 21st August 2016.
St Etienne,3,Montpellier,1, Sunday 21st August 2016.
Paris Saint-Germain,3,Metz,0, Sunday 21st August 2016.
Nantes,0,Monaco,1, Saturday 20th August 2016.
Angers,0,Nice,1, Saturday 20th August 2016.
Lille,1,Dijon,0, Saturday 20th August 2016.
Lorient,0,Bastia,3, Saturday 20th August 2016.
Rennes,2,Nancy,0, Saturday 20th August 2016.
Toulouse,4,Bordeaux,1, Saturday 20th August 2016.
Lyon,2,Caen,0, Friday 19th August 2016.
Nancy,0,Lyon,3, Sunday 14th August 2016.
Nice,1,Rennes,0, Sunday 14th August 2016.
Marseille,0,Toulouse,0, Sunday 14th August 2016.
Bordeaux,3,St Etienne,2, Saturday 13th August 2016.
Caen,3,Lorient,2, Saturday 13th August 2016.
Dijon,0,Nantes,1, Saturday 13th August 2016.
Metz,3,Lille,2, Saturday 13th August 2016.
Montpellier,1,Angers,0, Saturday 13th August 2016.
Bastia,0,Paris Saint-Germain,1,https://www.skysports.com/football/bastia-vs-psg/355174
Monaco,2,Guingamp,2, Friday 12th August 2016.
